Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
Holmes & Watson,"Comedy,Crime,Mystery",3.9,2018,0,90.0,38965
Raat Akeli Hai,"Crime,Drama,Mystery",7.2,2020,0,149.0,19521
Sharper,"Crime,Drama,Thriller",6.7,2023,0,116.0,29167
Songbird,"Drama,Sci-Fi,Thriller",4.8,2020,0,84.0,11488
Bullet Train,"Action,Comedy,Thriller",7.3,2022,0,127.0,410134
Den of Thieves,"Action,Crime,Drama",7.0,2018,0,140.0,122161
Parallel Mothers,Drama,7.1,2021,0,123.0,35094
The Three Musketeers - Part I: D'Artagnan,"Action,Adventure,History",6.7,2023,0,121.0,17302
Malcolm & Marie,"Drama,Romance",6.6,2021,0,106.0,40525
The Hand of God,Drama,7.3,2021,0,130.0,48656
Venom,"Action,Adventure,Sci-Fi",6.6,2018,0,112.0,530842
"Confess, Fletch","Comedy,Crime,Mystery",6.5,2022,0,98.0,18216
Old Henry,"Action,Drama,Western",7.3,2021,0,99.0,34995
London Fields,"Crime,Mystery,Thriller",3.9,2018,0,118.0,12053
Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841
Leave the World Behind,"Drama,Mystery,Thriller",6.5,2023,0,138.0,174972
Host,"Horror,Mystery",6.5,2020,0,57.0,38566
Tetris,"Biography,Drama,History",7.4,2023,0,118.0,79765
The Kissing Booth 3,"Comedy,Romance",4.8,2021,0,112.0,21302
Deadstream,"Comedy,Horror",6.4,2022,0,87.0,16728
Belfast,"Biography,Drama,Romance",7.2,2021,0,98.0,89856
Encounter,"Drama,Sci-Fi,Thriller",5.9,2021,0,108.0,10874
Luca,"Adventure,Animation,Comedy",7.4,2021,0,95.0,189023
Your Place or Mine,"Comedy,Romance",5.7,2023,0,109.0,37869
Raksha Bandhan,"Comedy,Drama,Family",5.3,2022,0,108.0,26492
Space Sweepers,"Action,Adventure,Drama",6.5,2021,0,136.0,28359
Pathaan,"Action,Adventure,Thriller",5.9,2023,0,146.0,155264
The Strangers: Prey at Night,Horror,5.2,2018,0,85.0,34021
Chandigarh Kare Aashiqui,"Comedy,Crime,Drama",6.8,2021,0,117.0,15175
The Invitation,"Horror,Thriller",5.3,2022,0,105.0,30133
A Classic Horror Story,"Drama,Horror,Mystery",5.7,2021,0,95.0,21597
My Octopus Teacher,Documentary,8.1,2020,0,85.0,62338
Cyrano,"Drama,Musical,Romance",6.4,2021,0,123.0,14618
Ghostbusters,"Action,Comedy,Fantasy",6.8,2016,0,117.0,242794
The Guernsey Literary and Potato Peel Pie Society,"Drama,Romance,War",7.3,2018,0,124.0,51877
Mr. Harrigan's Phone,"Drama,Horror,Mystery",6.0,2022,0,104.0,37477
The Vanishing of Sidney Hall,"Drama,Mystery,Romance",6.8,2017,0,119.0,11677
Adipurush,"Action,Adventure,Drama",3.2,2023,0,179.0,132276
The Exorcist: Believer,Horror,4.8,2023,0,111.0,35439
How to Be Single,"Comedy,Drama,Romance",6.1,2016,0,110.0,93202
xXx: Return of Xander Cage,"Action,Adventure,Thriller",5.2,2017,0,107.0,96654
Role Play,"Action,Comedy,Romance",5.5,2023,0,100.0,11270
The Hustle,"Comedy,Crime",5.4,2019,0,93.0,64771
American Murder: The Family Next Door,"Crime,Documentary",7.2,2020,0,83.0,32038
365 Days: This Day,"Drama,Romance",2.7,2022,0,111.0,23743
The Noel Diary,"Comedy,Drama,Romance",6.1,2022,0,99.0,18847
The Irishman,"Biography,Crime,Drama",7.8,2019,0,209.0,425536
Khuda Haafiz: Chapter 2 - Agni Pariksha,"Action,Crime,Drama",7.4,2022,0,144.0,14839
Army of Thieves,"Action,Comedy,Crime",6.4,2021,0,127.0,87433
A Thursday,"Drama,Thriller",7.7,2022,0,128.0,25347
Mother/Android,"Drama,Sci-Fi,Thriller",4.9,2021,0,110.0,20980
Paper Lives,Drama,6.6,2021,0,96.0,13587
A California Christmas,"Comedy,Drama,Romance",5.8,2020,0,106.0,11307
No One Gets Out Alive,"Drama,Horror,Mystery",5.4,2021,0,87.0,20394
Broker,"Comedy,Crime,Drama",7.1,2022,0,129.0,15922
Locked Down,"Comedy,Crime,Romance",5.3,2021,0,118.0,13488
The Good Boss,"Comedy,Drama",7.1,2021,0,116.0,12788
After We Fell,"Drama,Romance",4.7,2021,0,98.0,19486
After Ever Happy,"Drama,Romance",4.6,2022,0,95.0,10548
A Castle for Christmas,"Adventure,Comedy,Drama",5.6,2021,0,98.0,15343
The Happytime Murders,"Action,Comedy,Crime",5.5,2018,0,91.0,30196
I'm Your Man,"Comedy,Drama,Romance",7.0,2021,0,108.0,12246
The Lady of Heaven,"Action,Drama,History",5.8,2021,0,141.0,14598
The Trip,"Action,Comedy,Horror",6.9,2021,0,113.0,26756
Hit: The First Case,"Action,Crime,Drama",6.8,2022,0,132.0,16251
Shehzada,"Action,Comedy,Drama",4.5,2023,0,142.0,30900
Mission Majnu,"Action,Drama,History",7.0,2023,0,129.0,43857
Vikram Vedha,"Action,Crime,Drama",7.1,2022,0,160.0,24010
My Policeman,"Drama,Romance",6.5,2022,0,113.0,21693
Borat Subsequent Moviefilm,Comedy,6.6,2020,0,95.0,152028
The Man Who Killed Don Quixote,"Adventure,Comedy,Drama",6.3,2018,0,132.0,21927
Petite Maman,"Drama,Fantasy",7.4,2021,0,73.0,17124
Joji,"Crime,Drama",7.8,2021,0,113.0,10629
Swan Song,"Drama,Romance,Sci-Fi",6.8,2021,0,116.0,16905
In the Heights,"Drama,Musical,Romance",7.3,2021,0,143.0,51592
Beast,"Action,Adventure,Drama",5.6,2022,0,93.0,39471
God's Crooked Lines,"Drama,Mystery,Thriller",7.1,2022,0,154.0,21715
My Son,"Crime,Drama,Mystery",6.0,2021,0,95.0,14300
Umma,"Drama,Horror,Mystery",4.7,2022,0,83.0,10289
Operation Christmas Drop,"Comedy,Family,Romance",5.8,2020,0,95.0,12958
Past Lives,"Drama,Romance",7.9,2023,0,105.0,76822
Father of the Bride,"Comedy,Drama,Romance",5.9,2022,0,117.0,12754
Girl in the Basement,"Crime,Thriller",6.3,2021,0,88.0,12839
Reptile,"Crime,Drama,Mystery",6.8,2023,0,134.0,81235
Napoleon,"Action,Adventure,Biography",6.4,2023,0,158.0,104855
Influencer,"Horror,Mystery,Thriller",6.2,2022,0,92.0,12581
Day Shift,"Action,Comedy,Fantasy",6.1,2022,0,113.0,88552
The Lost City,"Action,Adventure,Comedy",6.1,2022,0,112.0,153832
Slumberland,"Adventure,Comedy,Drama",6.7,2022,0,117.0,32437
American Sicario,"Action,Crime,Drama",4.3,2021,0,101.0,10843
Do Revenge,"Comedy,Romance,Thriller",6.3,2022,0,118.0,48785
Evil Dead Rise,Horror,6.5,2023,0,96.0,131848
Shyam Singha Roy,"Drama,Romance",7.6,2021,0,155.0,14976
"Good Luck to You, Leo Grande","Comedy,Drama",7.2,2022,0,97.0,35955
Love Hostel,"Action,Crime,Romance",5.9,2022,0,100.0,11239
The Pope's Exorcist,"Horror,Thriller",6.1,2023,0,103.0,79699
Jana Gana Mana,"Crime,Drama,Thriller",8.3,2022,0,162.0,16485
Fresh,"Horror,Thriller",6.7,2022,0,114.0,71945
Insidious: The Red Door,"Horror,Mystery,Thriller",5.5,2023,0,107.0,47531
Quiz Lady,Comedy,6.7,2023,0,99.0,17397
The Princess,"Action,Drama,Fantasy",5.7,2022,0,94.0,15296
321 Action,Drama,1.0,2020,0,100.0,10122
In the Earth,"Horror,Mystery,Thriller",5.1,2021,0,107.0,11407
The Medium,Horror,6.5,2021,0,130.0,12471
Jug Jugg Jeeyo,"Comedy,Drama,Family",6.1,2022,0,148.0,38843
Red Rocket,"Comedy,Drama",7.1,2021,0,130.0,31554
Persuasion,"Drama,Romance",5.8,2022,0,108.0,34575
Antim: The Final Truth,"Action,Crime,Drama",6.6,2021,0,138.0,42090
72 Hoorain,"Crime,Drama,Thriller",7.2,2019,0,80.0,16108
Dhamaka,"Action,Crime,Drama",7.0,2021,0,103.0,42406
Beau Is Afraid,"Comedy,Drama,Horror",6.7,2023,0,179.0,55092
Meenakshi Sundareshwar,"Comedy,Romance",6.9,2021,0,140.0,18261
The Wandering Earth II,"Action,Adventure,Drama",6.8,2023,0,173.0,12825
The Infiltrator,"Biography,Crime,Drama",7.0,2016,0,127.0,78105
Passengers,"Drama,Romance,Sci-Fi",7.0,2016,0,116.0,440443
X,"Horror,Mystery,Thriller",6.5,2022,0,105.0,164028
Back to the Outback,"Adventure,Animation,Comedy",6.5,2021,0,95.0,10231
MobKing,"Drama,Thriller",6.8,2023,0,,11469
Heart of Stone,"Action,Crime,Thriller",5.7,2023,0,122.0,57052
The Bubble,Comedy,4.7,2022,0,126.0,28303
Tom & Jerry,"Adventure,Animation,Comedy",5.3,2021,0,101.0,39269
The Ice Age Adventures of Buck Wild,"Adventure,Animation,Comedy",4.3,2022,0,82.0,16175
See How They Run,"Comedy,Crime,Mystery",6.5,2022,0,98.0,62902
Belle,"Adventure,Animation,Drama",7.1,2021,0,121.0,16585
May December,"Comedy,Drama",6.9,2023,0,117.0,40629
Tomb Raider,"Action,Adventure,Fantasy",6.3,2018,0,119.0,225349
Karthikeya 2,"Action,Adventure,Fantasy",7.9,2022,0,150.0,64171
Women Talking,Drama,6.9,2022,0,104.0,40428
Nitram,"Crime,Drama,Thriller",7.1,2021,0,112.0,10001
Pride and Prejudice and Zombies,"Action,Comedy,Fantasy",5.8,2016,0,108.0,59889
Animal,"Action,Crime,Drama",6.4,2023,0,204.0,76973
Jaadugar,"Comedy,Drama,Fantasy",6.8,2022,0,167.0,11431
Thank God,"Comedy,Fantasy",5.6,2022,0,121.0,12210
Fighter,"Action,Adventure,Thriller",7.5,2024,0,166.0,33892
The Whale,Drama,7.7,2022,0,117.0,201995
Men,"Drama,Fantasy,Horror",6.1,2022,0,100.0,58991
Shimmer Lake,"Action,Comedy,Crime",6.3,2017,0,86.0,16498
Suicide Squad,"Action,Adventure,Fantasy",5.9,2016,0,123.0,717467
The Sadness,Horror,6.4,2021,0,99.0,18255
Against the Ice,"Adventure,Drama,History",6.5,2022,0,102.0,27891
Happening,Drama,7.4,2021,0,100.0,11131
Downsizing,"Drama,Fantasy,Sci-Fi",5.8,2017,0,135.0,122084
Sanak,"Action,Thriller",6.7,2021,0,116.0,10855
Anek,"Action,Drama,Sport",6.4,2022,0,147.0,22451
Salaar,"Action,Crime,Drama",6.5,2023,0,175.0,57702
Dumb Money,"Biography,Comedy,Drama",6.9,2023,0,105.0,31941
It,Horror,7.3,2017,0,135.0,597798
Brazen,"Crime,Drama,Mystery",4.2,2022,0,94.0,13600
Fauci,"Biography,Documentary,History",6.5,2021,0,104.0,12758
The Royal Treatment,"Comedy,Family,Romance",5.2,2022,0,96.0,11254
Bheeshma Parvam,"Action,Crime,Drama",7.6,2022,0,144.0,12772
Bad Luck Banging or Loony Porn,"Comedy,Drama",6.5,2021,0,106.0,10270
Drive My Car,Drama,7.5,2021,0,179.0,63545
Dobaaraa,"Drama,Fantasy,Mystery",4.8,2022,0,132.0,20838
Blacklight,"Action,Drama,Thriller",4.8,2022,0,104.0,23757
14 Peaks: Nothing Is Impossible,"Adventure,Documentary,Sport",7.7,2021,0,101.0,29975
Bhediya,"Comedy,Fantasy,Horror",6.8,2022,0,156.0,24395
Dasvi,"Comedy,Drama",7.4,2022,0,125.0,56453
Ticket to Paradise,"Comedy,Romance",6.1,2022,0,104.0,62355
The Outfit,"Crime,Drama,Mystery",7.2,2022,0,105.0,62433
Jeepers Creepers: Reborn,"Horror,Mystery,Thriller",2.6,2022,0,88.0,14035
Table 19,"Comedy,Drama,Romance",5.8,2017,0,87.0,30797
Kimi,"Crime,Drama,Mystery",6.3,2022,0,89.0,38247
12 Strong,"Action,Drama,History",6.5,2018,0,130.0,90910
The Pale Blue Eye,"Crime,Horror,Mystery",6.6,2022,0,128.0,121615
Beavis and Butt-Head Do the Universe,"Animation,Comedy,Sci-Fi",7.0,2022,0,87.0,13035
Pet Sematary: Bloodlines,"Fantasy,Horror",4.6,2023,0,87.0,10077
Darlings,"Comedy,Drama,Thriller",6.6,2022,0,133.0,20964
Seaspiracy,"Adventure,Documentary",8.1,2021,0,89.0,33795
A Good Person,Drama,7.1,2023,0,128.0,20211
Interceptor,"Action,Adventure,Drama",4.7,2022,0,99.0,27113
Bardo: False Chronicle of a Handful of Truths,"Comedy,Drama",6.7,2022,0,159.0,14713
The Fabelmans,Drama,7.5,2022,0,151.0,113231
Cocaine Bear,"Comedy,Thriller",5.9,2023,0,95.0,104080
Ferry,"Action,Crime,Drama",7.0,2021,0,106.0,12905
Family Switch,"Comedy,Family",5.6,2023,0,106.0,23961
Asteroid City,"Comedy,Drama,Romance",6.5,2023,0,105.0,103040
Poor Things,"Comedy,Drama,Romance",8.4,2023,0,141.0,72718
Speak No Evil,"Drama,Horror,Thriller",6.6,2022,0,97.0,35497
Last the Night,"Horror,Thriller",4.7,2022,0,88.0,10842
Look Both Ways,"Comedy,Drama,Romance",6.3,2022,0,110.0,23601
Bank of Dave,"Biography,Comedy,Drama",7.1,2023,0,107.0,11057
Me Time,Comedy,5.1,2022,0,101.0,39849
Deadpool,"Action,Comedy",8.0,2016,0,108.0,1110080
Single All the Way,"Comedy,Drama,Romance",6.2,2021,0,99.0,19478
"Batman: The Long Halloween, Part One","Action,Animation,Crime",7.2,2021,0,85.0,19578
Jujutsu Kaisen 0,"Action,Animation,Fantasy",7.8,2021,0,105.0,34926
The Good Neighbor,"Crime,Horror,Mystery",6.0,2022,0,106.0,12376
Trolls Band Together,"Adventure,Animation,Comedy",6.0,2023,0,91.0,10647
Lady Chatterley's Lover,"Drama,Romance",6.6,2022,0,126.0,22249
Lift,"Action,Comedy,Crime",5.5,2024,0,107.0,29685
Cha Cha Real Smooth,"Comedy,Drama",7.3,2022,0,107.0,25745
Bird Box: Barcelona,"Horror,Mystery,Sci-Fi",5.3,2023,0,112.0,22925
Empire of Light,"Drama,Romance",6.6,2022,0,115.0,23303
"Batman: The Long Halloween, Part Two","Action,Animation,Crime",7.2,2021,0,87.0,16437
Father Stu,"Biography,Drama",6.5,2022,0,124.0,28846
Tár,"Drama,Music",7.4,2022,0,158.0,90804
About Fate,"Comedy,Romance",6.4,2022,0,103.0,11613
The Son,Drama,6.4,2022,0,123.0,14996
Through My Window,"Comedy,Drama,Romance",5.5,2022,0,116.0,16677
Thanksgiving,"Horror,Mystery,Thriller",6.4,2023,0,106.0,33803
They/Them,"Horror,Mystery,Thriller",3.9,2022,0,104.0,10863
No One Will Save You,"Horror,Sci-Fi,Thriller",6.3,2023,0,93.0,61087
Nefarious,"Horror,Thriller",6.4,2023,0,97.0,24291
Crimes of the Future,"Drama,Horror,Sci-Fi",5.8,2022,0,107.0,39667
Guntur Kaaram,"Action,Drama,Family",6.2,2024,0,159.0,17123
Kidnap,"Action,Crime,Thriller",5.9,2017,0,95.0,38883
Home Team,"Comedy,Sport",6.0,2022,0,95.0,21738
Loving Adults,"Crime,Drama,Thriller",6.5,2022,0,104.0,13086
Dragon Ball Super: Super Hero,"Action,Adventure,Animation",7.1,2022,0,100.0,14252
Indiana Jones and the Dial of Destiny,"Action,Adventure,Sci-Fi",6.6,2023,0,154.0,187195
The Eight Mountains,Drama,7.7,2022,0,147.0,13628
Enola Holmes 2,"Action,Adventure,Crime",6.8,2022,0,129.0,97388
Sick,"Horror,Thriller",6.0,2022,0,83.0,19059
Uncharted,"Action,Adventure",6.3,2022,0,116.0,251485
Mute,"Mystery,Sci-Fi,Thriller",5.5,2018,0,126.0,37907
"Lyle, Lyle, Crocodile","Adventure,Comedy,Family",6.1,2022,0,106.0,14553
Get a Job,Comedy,5.2,2016,0,83.0,25700
Baywatch,"Action,Comedy,Crime",5.5,2017,0,116.0,200198
Poker Face,"Action,Crime,Thriller",5.2,2022,0,94.0,12598
Falling for Christmas,"Comedy,Romance",5.2,2022,0,93.0,28114
The Cost of Deception,"Action,Crime,Drama",1.5,2021,0,125.0,39740
Max Steel,"Action,Adventure,Fantasy",4.6,2016,0,92.0,20470
Val,"Biography,Documentary",7.6,2021,0,109.0,14181
Bridget Jones's Baby,"Comedy,Drama,Romance",6.5,2016,0,123.0,81553
Turnabout,"Drama,Mystery,Thriller",4.9,2016,0,90.0,13291
Aquaman,"Action,Adventure,Fantasy",6.8,2018,0,143.0,514511
Inside,"Drama,Thriller",5.5,2023,0,105.0,15627
The Art of Racing in the Rain,"Comedy,Drama,Romance",7.6,2019,0,109.0,37390
The Munsters,"Comedy,Family,Fantasy",4.5,2022,0,109.0,11310
Not Okay,"Comedy,Drama,Thriller",6.1,2022,0,100.0,18437
The Weekend Away,"Crime,Drama,Mystery",5.7,2022,0,89.0,29214
On the Line,Thriller,5.4,2022,0,104.0,10846
You People,"Comedy,Romance",5.5,2023,0,117.0,61858
Sisu,"Action,War",6.9,2022,0,91.0,70046
The Holdovers,"Comedy,Drama",8.0,2023,0,133.0,85529
The Greatest Showman,"Biography,Drama,Musical",7.5,2017,0,105.0,306749
Burning Days,"Drama,Thriller",7.6,2022,0,129.0,11545
V/H/S/94,"Horror,Mystery,Thriller",5.5,2021,0,103.0,12542
15/07: Break of Dawn,"Action,Drama,War",1.2,2021,0,95.0,20614
Guillermo del Toro's Pinocchio,"Adventure,Animation,Drama",7.6,2022,0,117.0,110476
Triple Frontier,"Action,Thriller",6.5,2019,0,125.0,143778
Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,"Action,Animation,Fantasy",8.8,2020,0,138.0,15708
Booksmart,Comedy,7.1,2019,0,102.0,129620
Central Intelligence,"Action,Comedy,Crime",6.3,2016,0,107.0,210545
Meet Cute,"Comedy,Drama,Fantasy",5.7,2022,0,89.0,11523
Satyaprem Ki Katha,"Comedy,Drama,Musical",6.8,2023,0,146.0,29485
The Tinder Swindler,"Crime,Documentary",7.1,2022,0,114.0,72138
Rocky Aur Rani Kii Prem Kahaani,"Comedy,Drama,Family",6.6,2023,0,168.0,41144
Rebel Moon: Part One - A Child of Fire,"Action,Adventure,Drama",5.6,2023,0,133.0,95998
The Beasts,"Drama,Thriller",7.5,2022,0,137.0,16844
Argylle,"Action,Thriller",6.1,2024,0,139.0,14333
Bad Boys for Life,"Action,Comedy,Crime",6.5,2020,0,124.0,173168
Halloween,"Crime,Horror,Thriller",6.5,2018,0,106.0,167691
Windfall,"Crime,Drama,Thriller",5.7,2022,0,92.0,26409
IB 71,"Action,Thriller",7.2,2023,0,117.0,10161
I Came By,Thriller,6.2,2022,0,110.0,32675
Mad God,"Animation,Fantasy,Horror",6.8,2021,0,83.0,14042
Jai Bhim,"Crime,Drama,Mystery",8.7,2021,0,164.0,215495
The Quiet Girl,Drama,7.7,2022,0,95.0,20885
"Monica, O My Darling","Comedy,Crime,Drama",7.4,2022,0,129.0,20817
Freddy,"Drama,Mystery,Romance",7.4,2022,0,124.0,33869
Strays,"Adventure,Comedy",6.3,2023,0,93.0,25125
Thunivu,"Action,Crime,Thriller",6.1,2023,0,146.0,29207
Barbie,"Adventure,Comedy,Fantasy",6.9,2023,0,114.0,485827
A Star Is Born,"Drama,Music,Romance",7.6,2018,0,136.0,414224
A Perfect Pairing,"Comedy,Romance",6.1,2022,0,101.0,16403
Fire Island,"Comedy,Romance",6.7,2022,0,105.0,13285
Murder Mystery 2,"Action,Comedy,Crime",5.7,2023,0,90.0,66386
Emily the Criminal,"Crime,Drama,Mystery",6.7,2022,0,97.0,51440
Pain Hustlers,"Crime,Drama",6.5,2023,0,123.0,38845
Mili,"Drama,Thriller",6.7,2022,0,127.0,10927
Joy Ride,Comedy,6.4,2023,0,95.0,20829
Kuttey,"Action,Comedy,Crime",5.5,2023,0,109.0,10568
The Curse of Bridge Hollow,"Adventure,Comedy,Family",5.6,2022,0,89.0,11816
"Argentina, 1985","Biography,Crime,Drama",7.6,2022,0,140.0,30288
Bholaa,"Action,Adventure,Crime",5.9,2023,0,144.0,22330
The Beekeeper,"Action,Thriller",6.5,2024,0,105.0,37445
Cuttputlli,"Crime,Drama,Mystery",5.7,2022,0,120.0,22159
Fall,"Action,Thriller",6.4,2022,0,107.0,99595
Ghosted,"Action,Adventure,Comedy",5.8,2023,0,116.0,59719
Kantara,"Action,Adventure,Drama",8.2,2022,0,148.0,101948
Marcel the Shell with Shoes On,"Animation,Comedy,Drama",7.7,2021,0,90.0,25144
Champions,"Comedy,Drama,Sport",6.8,2023,0,124.0,24312
Significant Other,"Drama,Mystery,Sci-Fi",5.7,2022,0,84.0,12796
Jawan,"Action,Thriller",7.0,2023,0,169.0,90975
What Happened to Monday,"Action,Crime,Fantasy",6.8,2017,0,123.0,132811
Kranti,"Action,Drama",5.5,2023,0,163.0,10564
Studio 666,"Comedy,Horror,Music",5.7,2022,0,106.0,13631
Merry Christmas,"Drama,Thriller",7.8,2024,0,144.0,19012
Oppenheimer,"Biography,Drama,History",8.4,2023,0,180.0,625832
Blair Witch,"Horror,Mystery,Thriller",5.0,2016,0,89.0,49152
True Memoirs of an International Assassin,"Action,Comedy,Crime",5.9,2016,0,98.0,24253
Dunki,"Comedy,Drama",7.2,2023,0,160.0,62137
Hanu Man,"Action,Adventure,Fantasy",8.5,2024,0,158.0,16369
Kho Gaye Hum Kahan,"Comedy,Drama,Romance",7.6,2023,0,135.0,27401
Dasara,"Action,Adventure,Drama",6.6,2023,0,156.0,10476
Gadar 2,"Action,Adventure,Drama",5.2,2023,0,170.0,21972
Athena,"Action,Drama,Thriller",6.8,2022,0,99.0,21881
Voice from the Stone,"Drama,Mystery,Thriller",5.2,2017,0,94.0,12101
Desperados,"Comedy,Romance",5.2,2020,0,105.0,11138
Love in the Villa,"Comedy,Romance",5.4,2022,0,114.0,12916
Smile,"Horror,Mystery,Thriller",6.5,2022,0,115.0,152330
Teen Wolf: The Movie,"Action,Drama,Fantasy",5.5,2023,0,140.0,13866
Drishyam 2,"Crime,Drama,Mystery",8.2,2022,0,140.0,43470
Happiness for Beginners,"Comedy,Drama,Romance",6.1,2023,0,103.0,17156
Chhatriwali,"Comedy,Drama",6.7,2023,0,116.0,10840
Selfiee,"Action,Comedy,Drama",5.7,2023,0,148.0,13166
The Last Days of American Crime,"Action,Crime,Drama",3.8,2020,0,148.0,12366
An Action Hero,"Action,Comedy,Crime",7.0,2022,0,130.0,31918
Zombieland: Double Tap,"Action,Comedy,Horror",6.7,2019,0,99.0,199129
Overboard,"Comedy,Romance",6.0,2018,0,112.0,40921
Fallen,"Drama,Fantasy,Romance",5.2,2016,0,91.0,15827
Chup,"Crime,Drama,Mystery",7.5,2022,0,135.0,24840
Leo,"Action,Crime,Drama",7.2,2023,0,164.0,56192
No Hard Feelings,"Comedy,Romance",6.4,2023,0,103.0,143923
Knock at the Cabin,"Horror,Mystery,Thriller",6.1,2023,0,100.0,111402
Bheed,"Drama,History",6.6,2023,0,124.0,11628
Yashoda,"Action,Crime,Sci-Fi",6.6,2022,0,135.0,11766
Mortal Engines,"Action,Adventure,Fantasy",6.1,2018,0,128.0,137824
OMG 2,"Comedy,Drama",7.6,2023,0,156.0,39054
Freelance,"Action,Comedy",5.5,2023,0,108.0,11718
Jaane Jaan,"Crime,Drama,Mystery",7.0,2023,0,139.0,12898
The Last Kingdom: Seven Kings Must Die,"Action,Drama,History",6.9,2023,0,111.0,34391
You Hurt My Feelings,"Comedy,Drama",6.6,2023,0,93.0,10515
Elemental,"Adventure,Animation,Comedy",7.0,2023,0,101.0,115569
Nowhere,"Drama,Thriller",6.3,2023,0,109.0,32636
Barbarian,"Horror,Mystery,Thriller",7.0,2022,0,102.0,174375
Silent Night,"Action,Thriller",5.3,2023,0,104.0,15978
I Used to Be Famous,"Comedy,Drama,Music",6.6,2022,0,104.0,10716
The Roundup,"Action,Crime,Thriller",7.0,2022,0,106.0,10101
The Late Bloomer,"Comedy,Drama,Romance",5.2,2016,0,90.0,10540
Rye Lane,"Comedy,Drama,Romance",7.2,2023,0,82.0,11630
The Commuter,"Action,Mystery,Thriller",6.3,2018,0,104.0,124397
Norm of the North,"Adventure,Animation,Comedy",3.4,2016,0,88.0,10110
Disenchanted,"Adventure,Animation,Comedy",5.6,2022,0,119.0,25865
The Archies,"Comedy,Drama,Musical",5.1,2023,0,141.0,50032
Govinda Naam Mera,"Comedy,Crime,Drama",6.5,2022,0,131.0,10298
Zoolander 2,"Action,Adventure,Comedy",4.7,2016,0,101.0,74981
The Foreigner,"Action,Thriller",7.0,2017,0,113.0,122354
One Piece Film: Red,"Action,Adventure,Animation",6.7,2022,0,115.0,18612
Murder Mystery,"Action,Comedy,Crime",6.0,2019,0,97.0,165664
Jackie,"Biography,Drama",6.7,2016,0,100.0,83058
A Wrinkle in Time,"Adventure,Drama,Family",4.3,2018,0,109.0,47511
Bleed for This,"Biography,Drama,Sport",6.8,2016,0,117.0,29428
The Addams Family,"Animation,Comedy,Family",5.8,2019,0,86.0,44462
Fire of Love,"Biography,Documentary",7.6,2022,0,98.0,13935
Something from Tiffany's,"Comedy,Family,Romance",6.2,2022,0,87.0,10261
Society of the Snow,"Adventure,Drama,History",7.9,2023,0,144.0,88844
Magic Mike's Last Dance,"Comedy,Drama",5.2,2023,0,112.0,15837
Independence Day: Resurgence,"Action,Adventure,Sci-Fi",5.2,2016,0,120.0,187571
Avatar: The Way of Water,"Action,Adventure,Fantasy",7.6,2022,0,192.0,482485
When Evil Lurks,Horror,7.0,2023,0,99.0,24595
Fair Play,"Drama,Mystery,Thriller",6.4,2023,0,113.0,34354
Bloodshot,"Action,Adventure,Sci-Fi",5.7,2020,0,109.0,83703
Tallulah,"Comedy,Drama,Romance",6.7,2016,0,111.0,21346
Air,"Drama,Sport",7.4,2023,0,111.0,161596
Suzume,"Action,Adventure,Animation",7.7,2022,0,122.0,34152
The Family Plan,"Action,Comedy",6.3,2023,0,118.0,34193
The Strays,"Drama,Horror,Mystery",4.8,2023,0,100.0,11468
Fisherman's Friends,"Comedy,Drama,Music",7.0,2019,0,112.0,11193
The Dark Tower,"Action,Adventure,Fantasy",5.6,2017,0,95.0,144906
The Gray Man,"Action,Thriller",6.5,2022,0,122.0,233337
Goodbye Christopher Robin,"Biography,Drama,Family",7.1,2017,0,107.0,29588
Blonde,"Drama,History",5.5,2022,0,167.0,70786
Their Finest,"Comedy,Drama,Romance",6.8,2016,0,117.0,21125
All Eyez on Me,"Biography,Drama,Music",5.9,2017,0,139.0,24567
On Chesil Beach,"Drama,Music,Romance",6.3,2017,0,110.0,12252
The Silence of Swastika,"Documentary,History",9.3,2021,0,56.0,10497
Ready Player One,"Action,Adventure,Sci-Fi",7.4,2018,0,140.0,476518
Trolls,"Adventure,Animation,Comedy",6.4,2016,0,92.0,90813
Kill Boksoon,"Action,Thriller",6.6,2023,0,137.0,11837
Before I Fall,"Drama,Fantasy,Mystery",6.4,2017,0,98.0,56316
Haunted Mansion,"Comedy,Drama,Family",6.0,2023,0,123.0,40744
Sausage Party,"Adventure,Animation,Comedy",6.1,2016,0,89.0,208324
Anatomy of a Fall,"Crime,Drama,Thriller",7.8,2023,0,151.0,57713
The Equalizer 3,"Action,Crime,Thriller",6.8,2023,0,109.0,97694
Genius,"Biography,Drama",6.5,2016,0,104.0,21155
Navalny,"Biography,Documentary",7.7,2022,0,99.0,26624
Weird: The Al Yankovic Story,"Comedy,Crime,Music",6.9,2022,0,108.0,37154
Office Christmas Party,Comedy,5.9,2016,0,105.0,87808
Message from the King,"Action,Crime,Drama",6.4,2016,0,102.0,17813
Triple 9,"Action,Crime,Drama",6.3,2016,0,115.0,76415
A Family Man,Drama,6.5,2016,0,108.0,13433
A Christmas Story Christmas,"Comedy,Family",6.7,2022,0,98.0,18497
Beyond Skyline,"Action,Adventure,Horror",5.3,2017,0,106.0,23275
