Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
Shiddat,Romance,7.6,2021,0,146.0,23793
Shiva Baby,"Comedy,Drama",7.1,2020,0,77.0,31817
2:22,"Drama,Mystery,Romance",5.7,2017,0,98.0,25434
Ayyappanum Koshiyum,"Action,Drama,Thriller",8.0,2020,0,177.0,10365
Uncle Frank,"Comedy,Drama",7.3,2020,0,95.0,22704
Renfield,"Comedy,Fantasy,Horror",6.4,2023,0,93.0,91081
Kabzaa,"Action,Crime,Thriller",5.2,2023,0,134.0,15319
Redeeming Love,"Drama,Romance",6.7,2022,0,134.0,12690
The Killer,"Action,Adventure,Crime",6.7,2023,0,118.0,168861
Death Wish,"Action,Crime,Drama",6.3,2018,0,107.0,75862
Doctor,"Action,Comedy,Crime",7.4,2021,0,148.0,18672
Hridayam,"Drama,Musical,Romance",8.1,2022,0,172.0,15010
The Dissident,"Crime,Documentary,Thriller",7.8,2020,0,119.0,30286
Horse Girl,"Drama,Mystery,Thriller",6.0,2020,0,103.0,19767
Miss Americana,"Biography,Documentary,Drama",7.4,2020,0,85.0,24144
Mass,Drama,7.6,2021,0,111.0,17229
A Fall from Grace,"Crime,Drama,Mystery",5.9,2020,0,120.0,16865
Spree,"Comedy,Crime,Horror",5.9,2020,0,93.0,16334
Jeepers Creepers III,Horror,3.9,2017,0,100.0,24057
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","Documentary,Music",8.0,2021,0,118.0,13679
Totally Killer,"Comedy,Horror",6.5,2023,0,106.0,46579
Wedding Season,"Comedy,Romance",6.3,2022,0,98.0,10885
Run Hide Fight,"Action,Crime,Drama",6.3,2020,0,109.0,26826
Runway 34,"Drama,Thriller",7.0,2022,0,145.0,30088
The Social Dilemma,"Documentary,Drama",7.6,2020,0,94.0,88684
Jackass Forever,"Action,Comedy,Documentary",6.8,2022,0,96.0,51147
The Legend,"Action,Drama,Romance",5.1,2022,0,161.0,29323
Choose or Die,"Drama,Horror,Thriller",4.8,2022,0,84.0,25425
No Sudden Move,"Crime,Drama,Mystery",6.4,2021,0,115.0,40531
8-Bit Christmas,"Comedy,Family",6.7,2021,0,97.0,21504
Resurrection,"Crime,Drama,Horror",5.9,2022,0,103.0,11411
Big Bug,"Comedy,Sci-Fi",5.5,2022,0,111.0,10257
Farha,Drama,8.1,2021,0,92.0,88200
Glass Onion,"Comedy,Crime,Drama",7.1,2022,0,139.0,430826
Sarpatta Parambarai,"Action,Drama,Sport",8.5,2021,0,173.0,25028
Karnan,"Action,Drama",8.0,2021,0,158.0,23566
Dune: Part One,"Action,Adventure,Drama",8.0,2021,0,155.0,753681
Silent Night,"Comedy,Drama",5.7,2021,0,92.0,19320
AK vs AK,"Action,Comedy,Crime",6.9,2020,0,108.0,15084
Riders of Justice,"Action,Comedy,Drama",7.5,2020,0,116.0,61957
Hard Kill,"Action,Thriller",3.1,2020,0,98.0,19429
The Witcher: Nightmare of the Wolf,"Action,Adventure,Animation",7.2,2021,0,83.0,49582
Jailer,"Action,Comedy,Crime",7.1,2023,0,168.0,33145
The Man from Toronto,"Action,Adventure,Comedy",5.8,2022,0,110.0,58646
Godmothered,"Comedy,Drama,Family",6.1,2020,0,110.0,13881
The Deep House,"Drama,Horror,Mystery",5.3,2021,0,85.0,16826
Official Competition,"Comedy,Drama",7.0,2021,0,115.0,14210
The House,"Animation,Comedy,Drama",6.8,2022,0,97.0,22021
The Blackening,"Comedy,Horror,Thriller",6.0,2022,0,97.0,17197
Downton Abbey: A New Era,"Drama,Romance",7.4,2022,0,124.0,29794
Carry on Jatta 3,"Comedy,Drama,Romance",6.4,2023,0,136.0,11009
American Underdog,"Biography,Drama,Sport",7.1,2021,0,112.0,21733
Afterlife of the Party,"Comedy,Drama,Fantasy",5.8,2021,0,109.0,10489
Don't Listen,"Adventure,Drama,Horror",6.1,2020,0,97.0,16633
Texas Chainsaw Massacre,"Crime,Horror,Thriller",4.7,2022,0,83.0,60734
Mean Girls,"Comedy,Musical",6.2,2024,0,112.0,12581
Cosmic Sin,"Action,Sci-Fi",2.5,2021,0,88.0,14951
Thiruchitrambalam,"Comedy,Drama,Musical",7.9,2022,0,131.0,14764
Akhanda,"Action,Drama",6.9,2021,0,167.0,19417
A Hero,Drama,7.5,2021,0,127.0,28991
Ram Setu,"Action,Adventure",5.3,2022,0,140.0,17699
The Alpinist,Documentary,7.9,2021,0,92.0,13678
10 Cloverfield Lane,"Drama,Horror,Mystery",7.2,2016,0,103.0,351123
Till Death,Thriller,5.9,2021,0,88.0,25832
Rurouni Kenshin: Final Chapter Part I - The Final,"Action,Adventure,Drama",7.2,2021,0,138.0,10454
The Banshees of Inisherin,"Comedy,Drama",7.7,2022,0,114.0,245171
