Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
The Sleepover,"Action,Adventure,Comedy",5.7,2020,0,100.0,11888
Rashmi Rocket,"Drama,Sport",7.3,2021,0,129.0,12533
Mimi,"Comedy,Drama",7.8,2021,0,132.0,42844
Tell Me Who I Am,"Documentary,Drama,Mystery",7.6,2019,0,86.0,16381
Malik,"Action,Biography,Crime",8.0,2021,0,162.0,13787
Freaky,"Comedy,Horror,Thriller",6.3,2020,0,102.0,71022
Shikara,"Drama,History,Romance",3.4,2020,0,118.0,15447
Titane,"Drama,Horror,Sci-Fi",6.5,2021,0,108.0,54788
The Heist of the Century,"Action,Biography,Comedy",7.1,2020,0,114.0,10114
Ant-Man and the Wasp: Quantumania,"Action,Adventure,Comedy",6.1,2023,0,124.0,221041
Old,"Drama,Horror,Mystery",5.8,2021,0,108.0,157451
Nope,"Horror,Mystery,Sci-Fi",6.8,2022,0,130.0,258408
Things Heard & Seen,"Drama,Horror,Mystery",5.3,2021,0,121.0,35663
Thappad,Drama,7.0,2020,0,142.0,26608
C'mon C'mon,Drama,7.4,2021,0,109.0,38034
Miami Bici,"Comedy,Crime",6.1,2020,0,98.0,10774
Spirited,"Comedy,Family,Musical",6.6,2022,0,127.0,49701
Pig,"Drama,Mystery",6.9,2021,0,92.0,87717
Home Sweet Home Alone,"Comedy,Crime,Family",3.6,2021,0,93.0,20180
The Babysitter: Killer Queen,"Comedy,Horror",5.8,2020,0,101.0,49910
Haseen Dillruba,"Crime,Drama,Mystery",6.9,2021,0,135.0,29582
Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"Action,Adventure,Animation",8.2,2020,0,117.0,70958
The Machine,"Action,Comedy",5.8,2023,0,112.0,14715
Nocturne,"Drama,Horror,Music",5.7,2020,0,90.0,11329
Toofaan,"Action,Drama,Sport",6.2,2021,0,163.0,51996
The Christmas Chronicles: Part Two,"Adventure,Comedy,Family",6.0,2020,0,112.0,35469
The Map of Tiny Perfect Things,"Comedy,Fantasy,Romance",6.8,2021,0,98.0,27158
Wrath of Man,"Action,Crime,Thriller",7.1,2021,0,119.0,203106
"Love, Guaranteed","Comedy,Romance",5.6,2020,0,90.0,18845
Cirkus,"Comedy,Drama",4.5,2022,0,139.0,23390
Troll,"Action,Adventure,Drama",5.8,2022,0,101.0,48215
Blue Bayou,Drama,7.1,2021,0,117.0,10123
The Addams Family 2,"Adventure,Animation,Comedy",5.4,2021,0,93.0,15391
Boiling Point,"Drama,Thriller",7.5,2021,0,92.0,40582
The Paramedic,"Crime,Drama,Thriller",5.7,2020,0,94.0,14482
Clerks III,"Comedy,Drama",6.2,2022,0,100.0,18073
The Northman,"Action,Adventure,Drama",7.0,2022,0,137.0,247634
The Wolf of Snow Hollow,"Comedy,Horror,Mystery",6.2,2020,0,85.0,24045
Pagglait,"Comedy,Drama",6.9,2021,0,114.0,10167
Creed III,"Drama,Sport",6.7,2023,0,116.0,90071
Pieces of a Woman,Drama,7.0,2020,0,126.0,55600
Supernova,"Drama,Romance",6.9,2020,0,95.0,14054
The Card Counter,"Crime,Drama,Thriller",6.2,2021,0,111.0,42158
She Said,"Drama,History",7.3,2022,0,129.0,38060
The Princess Switch: Switched Again,"Comedy,Drama,Family",5.4,2020,0,96.0,13371
The Duke,"Biography,Comedy,Crime",6.9,2020,0,95.0,12885
Stuck Apart,"Comedy,Drama",6.0,2021,0,96.0,11341
House of Gucci,"Biography,Crime,Drama",6.6,2021,0,158.0,157342
The Unforgivable,"Crime,Drama,Mystery",7.1,2021,0,112.0,117917
The Voyeurs,"Drama,Mystery,Thriller",6.1,2021,0,116.0,29189
Free State of Jones,"Action,Biography,Drama",6.9,2016,0,139.0,61858
Nobody Sleeps in the Woods Tonight,"Fantasy,Horror,Mystery",4.9,2020,0,102.0,13844
Scream,"Horror,Mystery,Thriller",6.3,2022,0,114.0,155777
Dog,"Comedy,Drama",6.5,2022,0,101.0,45204
Psycho Goreman,"Comedy,Horror,Sci-Fi",6.3,2020,0,95.0,14895
Annaatthe,"Action,Comedy,Drama",4.0,2021,0,163.0,10604
Bellbottom,"Action,Thriller",6.1,2021,0,123.0,23525
Licorice Pizza,"Comedy,Drama,Romance",7.1,2021,0,133.0,138261
The Out-Laws,"Action,Comedy,Crime",5.4,2023,0,95.0,34387
Rescued by Ruby,"Biography,Drama,Family",7.2,2022,0,90.0,10550
Cadaver,"Drama,Horror,Thriller",5.2,2020,0,86.0,12116
Don't Look Up,"Comedy,Drama,Sci-Fi",7.2,2021,0,138.0,589693
The Unbearable Weight of Massive Talent,"Action,Comedy,Crime",7.0,2022,0,107.0,145507
Beast,"Action,Comedy,Thriller",5.2,2022,0,155.0,36150
Wish,"Adventure,Animation,Comedy",5.7,2023,0,95.0,19229
Red Dot,"Drama,Horror,Thriller",5.5,2021,0,86.0,14614
